date,time,sport,teams,comp,channel
15 Jun,5:45PM,Handball,Handbal: Festivitate de premiere,Handbal masculin Champions League Final Four,ro-digi-sport-3
15 Jun,4:00PM,Combat sports,Judo-világbajnokság,Döntők,duna-world
15 Jun,6:50PM,Football,Czech Republic U21 - Germany U21,Euro U21,duna-world
18 Jul,4:00PM,Football,Jagiellonia - Termalica B-B.,Ekstraklasa,ekstraklasa-tv
18 Jul,6:30PM,Football,Lech Poznan - Cracovia,Ekstraklasa,ekstraklasa-tv
19 Jul,12:45PM,Football,Widzew Lodz - Zaglebie,Ekstraklasa,ekstraklasa-tv
19 Jul,3:30PM,Football,Plock - Korona Kielce,Ekstraklasa,ekstraklasa-tv
19 Jul,6:15PM,Football,GKS Katowice - Rakow,Ekstraklasa,ekstraklasa-tv
20 Jul,12:45PM,Football,Gornik Zabrze - Lechia Gdansk,Ekstraklasa,ekstraklasa-tv
20 Jul,3:30PM,Football,Lublin - Arka Gdynia,Ekstraklasa,ekstraklasa-tv
20 Jul,6:15PM,Football,Legia - Piast Gliwice,Ekstraklasa,ekstraklasa-tv
21 Jul,5:00PM,Football,Radomiak Radom - Pogon Szczecin,Ekstraklasa,ekstraklasa-tv
26 Jul,4:00PM,Football,Pogon Szczecin - Lublin,Ekstraklasa,ekstraklasa-tv
26 Jul,4:00PM,Football,Arka Gdynia - Radomiak Radom,Ekstraklasa,ekstraklasa-tv
26 Jul,4:00PM,Football,Cracovia - Termalica B-B.,Ekstraklasa,ekstraklasa-tv
26 Jul,4:00PM,Football,GKS Katowice - Zaglebie,Ekstraklasa,ekstraklasa-tv
26 Jul,4:00PM,Football,Piast Gliwice - Gornik Zabrze,Ekstraklasa,ekstraklasa-tv
26 Jul,4:00PM,Football,Jagiellonia - Widzew Lodz,Ekstraklasa,ekstraklasa-tv
26 Jul,4:00PM,Football,Korona Kielce - Legia,Ekstraklasa,ekstraklasa-tv
26 Jul,4:00PM,Football,Lechia Gdansk - Lech Poznan,Ekstraklasa,ekstraklasa-tv
26 Jul,4:00PM,Football,Rakow - Plock,Ekstraklasa,ekstraklasa-tv
2 Aug,4:00PM,Football,Lech Poznan - Gornik Zabrze,Ekstraklasa,ekstraklasa-tv
2 Aug,4:00PM,Football,Legia - Arka Gdynia,Ekstraklasa,ekstraklasa-tv
15 Jun,12:30PM,Tennis,Amanda Anisimova - Tatjana Maria,WTA London,eleven-sports-1-pt
15 Jun,10:00AM,Tennis,Elena Gabriela Ruse - Elise Mertens,WTA Hertogenbosch,eleven-sports-2-pt
15 Jun,5:00PM,Football,Mirandes - Real Oviedo,LaLiga 1 2 3,eleven-sports-2-pt
16 Jun,7:15PM,Basketball, Tenerife x Valencia - Liga ACB,Basquetebol,eleven-sports-2-pt
17 Jun,7:15PM,Basketball, Unicaja x Real Madrid - Liga ACB,Basquetebol,eleven-sports-2-pt
18 Jun,8:00PM,Floorball, Barcelos x FC Porto - Campeonato Nacional,Hóquei,eleven-sports-2-pt
15 Jun,3:00PM,Basketball,Unicaja - Real Madrid,ACB,eleven-sports-3-pt
15 Jun,2:50PM,Motorsport,Pirelli Grand Prix Du Canada 2025 - Corrida 3 - Camp. Mundo F1,Pirelli Grand Prix Du Canada 2025 - Corrida 3 - Camp. Mundo F1,eleven-sports-5-pt
15 Jun,4:00PM,Motorsport,Pirelli Grand Prix Du Canada 2025 - Parada Dos Pilotos - Camp. Mundo F1,Pirelli Grand Prix Du Canada 2025 - Parada Dos Pilotos - Camp. Mundo F1,eleven-sports-5-pt
15 Jun,5:55PM,Motorsport,Pirelli Grand Prix Du Canada 2025 - Corrida - Camp. Mundo F1,Pirelli Grand Prix Du Canada 2025 - Corrida - Camp. Mundo F1,eleven-sports-5-pt
15 Jun,4:30PM,Squash, Final femenina,Premier Padel. Italia (T2025),ellas-vamos-moviestar
15 Jun,2:00PM,Handball,AEK - Olympiakoς,"Greek Handball Premier. 3oς Telikoς. H sezon 2024-25 sti Handball Premier diexagetai me ti symmetochi 12 omadon, metaxy ton opoion o protathlitiς Olympiakoς kai oi diekdikiteς toy tropaioy PAOK kai AEK.",ert-2
15 Jun,4:00PM,Athletics,IAAF Diamond League,"Stokcholmi. Parakoloythiste ta agonismata stivoy gia to protathlima Diamond League, mia diorganosi apo tin opoia echoyn xekinisei tin kariera toyς koryfaia onomata toy pagkosmioy stivoy, athliteς poy magepsan to koino se olokliro ton kosmo.",ert-2
16 Jun,2:00PM,Handball,AEK - Olympiakoς,Greek Handball Premier. 5oς Telikoς. I AEK isofarise se 2-2 tin seira ton telikon kai ypodechetai ton Olympiako sto «G. Kasimatiς» me stocho tin pliri anatropi.,ert-2
18 Jun,2:30PM,Basketball,Turkey W - France W,Eurobasket Women,ert-2
18 Jun,5:30PM,Basketball,Greece W - Switzerland W,Eurobasket Women,ert-2
19 Jun,2:30PM,Basketball,Switzerland W - Turkey W,Eurobasket Women,ert-2
19 Jun,5:30PM,Basketball,France W - Greece W,Eurobasket Women,ert-2
20 Jun,2:30PM,Basketball,Sweden W - Great Britain W,Eurobasket Women,ert-2
20 Jun,5:30PM,Basketball,Spain W - Germany W,Eurobasket Women,ert-2
15 Jun,7:00PM,Football,Czech Republic U21 - Germany U21,Euro U21,ert-3
17 Jun,7:00PM,Football,Spain U21 - Italy U21,Euro U21,ert-3
18 Jun,7:00PM,Football,England U21 - Germany U21,Euro U21,ert-3
15 Jun,2:55PM,Motorsport, Canada Race 3,F1 Academy,espn-plus-us
15 Jun,3:00PM,Sailing / Boating, Trestles Pro,World Surf League,espn-plus-us
15 Jun,4:30PM,Motorsport, Formula 1 Pirelli Canadian Grand Prix,Formula One,espn-plus-us
15 Jun,4:50PM,Football,Mirandes - Real Oviedo,LaLiga 1 2 3,espn-plus-us
15 Jun,5:55PM,Motorsport, Driver Tracker,Formula One,espn-plus-us
15 Jun,5:55PM,Motorsport, Mixed On-Board Camera,Formula One,espn-plus-us
15 Jun,6:00PM,Rugby Union, New England Free Jacks vs. Miami Sharks (Conference Semifinals),Major League Rugby,espn-plus-us
15 Jun,6:05PM,Baseball, Royal Oak Leprechauns vs. Rockford Rivets,Northwoods League Baseball,espn-plus-us
15 Jun,9:00PM,Baseball, Mystic Schooners vs. Bristol Blues,The New England Collegiate Baseball League,espn-plus-us
15 Jun,9:05PM,Baseball, Minot Hot Tots vs. St. Cloud Rox,Northwoods League Baseball,espn-plus-us
15 Jun,10:00PM,Football,Portland Hearts of Pine - Union Omaha,USL League One,espn-plus-us
15 Jun,11:00PM,Football,Charlotte Independence - Greenville,USL League One,espn-plus-us
15 Jun,11:00PM,Football,Westchester SC - AV Alta,USL League One,espn-plus-us
16 Jun,12:30AM,Rugby Union, Houston SaberCats vs. RFC Los Angeles (Conference Semifinals),Major League Rugby,espn-plus-us
16 Jun,3:00PM,Sailing / Boating, Trestles Pro,World Surf League,espn-plus-us
16 Jun,10:30PM,Baseball, Bristol Blues vs. Newport Gulls,The New England Collegiate Baseball League,espn-plus-us
16 Jun,11:35PM,Baseball, Lakeshore Chinooks vs. Green Bay Rockers,Northwoods League Baseball,espn-plus-us
16 Jun,11:35PM,Baseball, Kenosha Kingfish vs. Fond du Lac Dock Spiders,Northwoods League Baseball,espn-plus-us
17 Jun,2:00PM,Cricket,West Indies W - South Africa W,One Day International Women,espn-plus-us
17 Jun,3:00PM,Sailing / Boating, Trestles Pro,World Surf League,espn-plus-us
15 Jun,5:35PM,Baseball,Boston Red Sox - New York Yankees,MLB,nl-espn-1
15 Jun,9:50PM,Football,USA - Trinidad & Tobago,Gold Cup,nl-espn-1
16 Jun,12:05AM,Football,Haiti - Saudi Arabia,Gold Cup,nl-espn-1
16 Jun,2:50AM,Football,Costa Rica - Suriname,Gold Cup,nl-espn-1
17 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,nl-espn-1
18 Jun,12:05AM,Football,Curacao - El Salvador,Gold Cup,nl-espn-1
18 Jun,2:20AM,Football,Canada - Honduras,Gold Cup,nl-espn-1
18 Jun,10:50PM,Football,Costa Rica - Dominican Republic,Gold Cup,nl-espn-1
19 Jun,1:50AM,Football,Suriname - Mexico,Gold Cup,nl-espn-1
20 Jun,12:30AM,Basketball,Indiana Pacers - Oklahoma City Thunder,NBA,nl-espn-1
20 Jun,11:35PM,Football,Jamaica - Guadeloupe,Gold Cup,nl-espn-1
21 Jun,1:50AM,Football,Guatemala - Panama,Gold Cup,nl-espn-1
21 Jun,5:05PM,Baseball,New York Yankees - Baltimore Orioles,MLB,nl-espn-1
21 Jun,10:50PM,Football,Curacao - Canada,Gold Cup,nl-espn-1
22 Jun,1:50AM,Football,Honduras - El Salvador,Gold Cup,nl-espn-1
22 Jun,10:50PM,Football,USA - Haiti,Gold Cup,nl-espn-1
23 Jun,1:50AM,Football,Dominican Republic - Suriname,Gold Cup,nl-espn-1
15 Jun,9:00AM,MMA,Kamaru Usman - Joaquin Buckley,UFC Fight Night,au-espn2
15 Jun,12:00PM,WWE,AEW: Collision,AEW,au-espn2
15 Jun,6:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #5),NCAA Baseball,au-espn2
15 Jun,11:00PM,Baseball,Los Angeles Dodgers - San Francisco Giants,MLB,au-espn2
16 Jun,5:00AM,WWE,AEW: Collision,AEW,au-espn2
16 Jun,6:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #7),NCAA Baseball,au-espn2
16 Jun,11:00PM,Football,Panama - Guadeloupe,Gold Cup,au-espn2
17 Jun,2:00AM,Baseball,Los Angeles Dodgers - San Diego Padres,MLB,au-espn2
17 Jun,5:30AM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #7),NCAA Baseball,au-espn2
17 Jun,9:00AM,Football,Jamaica vs. Guatemala (Group Stage),Concacaf Gold Cup,au-espn2
17 Jun,6:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #9),NCAA Baseball,au-espn2
17 Jun,11:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #10),NCAA Baseball,au-espn2
18 Jun,2:00AM,Baseball,Los Angeles Dodgers - San Diego Padres,MLB,au-espn2
18 Jun,5:00AM,Football,Curacao vs. El Salvador (Group Stage),Concacaf Gold Cup,au-espn2
18 Jun,7:00AM,Football,Canada vs. Honduras (Group Stage),Concacaf Gold Cup,au-espn2
18 Jun,6:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #11),NCAA Baseball,au-espn2
18 Jun,11:00PM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #12),NCAA Baseball,au-espn2
19 Jun,2:00AM,Baseball,Los Angeles Dodgers - San Diego Padres,MLB,au-espn2
19 Jun,7:00AM,Baseball,Bandits vs. Talons,Athletes Unlimited Softball,au-espn2
19 Jun,2:00PM,WWE,AEW: Dynamite,AEW,au-espn2
15 Jun,2:00PM,Field Hockey,England W - Argentina W,FIH Pro League Women,espn-2-cl
15 Jun,5:55PM,Motorsport,F1 - GP Canadá - Carrera,Fórmula 1,espn-2-cl
15 Jun,11:55PM,Football,Haiti - Saudi Arabia,Gold Cup,espn-2-cl
16 Jun,2:40AM,Football,Costa Rica - Suriname,Gold Cup,espn-2-cl
15 Jun,2:00PM,Field Hockey,England W - Argentina W,FIH Pro League Women,espn-2-co
15 Jun,5:55PM,Motorsport,F1 - GP Canadá - Carrera,Fórmula 1,espn-2-co
15 Jun,3:50PM,Football,England U21 - Slovenia U21,Euro U21,espn-2-hn
15 Jun,6:50PM,Football,Czech Republic U21 - Germany U21,Euro U21,espn-2-hn
17 Jun,12:25AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,espn-2-hn
16 Jun,10:50PM,Football,Panama - Guadeloupe,Gold Cup,nl-espn-2
17 Jun,1:50AM,Football,Jamaica - Guatemala,Gold Cup,nl-espn-2
18 Jun,12:00AM,Ice Hockey,Florida Panthers - Edmonton Oilers,NHL,nl-espn-2
18 Jun,8:00PM,Baseball,Seattle Mariners - Boston Red Sox,MLB,nl-espn-2
19 Jun,2:00AM,Baseball,Los Angeles Dodgers - San Diego Padres,MLB,nl-espn-2
19 Jun,5:00PM,Baseball,New York Yankees - Los Angeles Angels,MLB,nl-espn-2
19 Jun,10:35PM,Football,Trinidad & Tobago - Haiti,Gold Cup,nl-espn-2
20 Jun,6:15PM,Baseball,Chicago Cubs - Seattle Mariners,MLB,nl-espn-2
22 Jun,7:00PM,Football,Aeem Canada - Unity,CSL,nl-espn-2
22 Jun,10:50PM,Football,Saudi Arabia - Trinidad & Tobago,Gold Cup,nl-espn-2
23 Jun,1:50AM,Football,Mexico - Costa Rica,Gold Cup,nl-espn-2
15 Jun,6:00PM,Baseball,Live: College Baseball: World Series,Live: College Baseball: World Series,nz-espn-2
15 Jun,11:00PM,Baseball,Los Angeles Dodgers - San Francisco Giants,MLB,nz-espn-2
16 Jun,6:00PM,Baseball,Live: College Baseball: World Series,Live: College Baseball: World Series,nz-espn-2
16 Jun,11:00PM,Football,Panama - Guadeloupe,Gold Cup,nz-espn-2
17 Jun,2:00AM,Baseball,Los Angeles Dodgers - San Diego Padres,MLB,nz-espn-2
17 Jun,6:00PM,Baseball,Live: College Baseball: World Series,Live: College Baseball: World Series,nz-espn-2
17 Jun,11:00PM,Baseball,Live: College Baseball: World Series,Live: College Baseball: World Series,nz-espn-2
18 Jun,2:00AM,Baseball,Los Angeles Dodgers - San Diego Padres,MLB,nz-espn-2
18 Jun,6:00PM,Baseball,Live: College Baseball: World Series,Live: College Baseball: World Series,nz-espn-2
18 Jun,11:00PM,Baseball,Live: College Baseball: World Series,Live: College Baseball: World Series,nz-espn-2
19 Jun,2:00AM,Baseball,Los Angeles Dodgers - San Diego Padres,MLB,nz-espn-2
20 Jun,11:00PM,Baseball,New York Yankees - Baltimore Orioles,MLB,nz-espn-2
21 Jun,2:00AM,Football,Guatemala - Panama,Gold Cup,nz-espn-2
21 Jun,4:00PM,MMA,Live: UFC Fight Night: Hill vs. Rountree Jr.,Prelims: The world's most skilled MMA fighters go toe-to-toe inside the Octagon.,nz-espn-2
21 Jun,7:00PM,MMA,Live: UFC Fight Night: Hill vs. Rountree Jr.,Main Card: The world's most skilled MMA fighters go toe-to-toe inside the Octagon.,nz-espn-2
21 Jun,11:00PM,Football,Curacao - Canada,Gold Cup,nz-espn-2
22 Jun,4:00PM,Lacrosse,Live: Premier Lacrosse League,Denver Outlaws v Archers: The Premier Lacrosse League pits the countries best Lacrosse stars against each other for a full season of action!,nz-espn-2
22 Jun,6:30PM,Baseball,Live: College Baseball: World Series,Live: College Baseball: World Series,nz-espn-2
22 Jun,11:00PM,Baseball,Philadelphia Phillies - New York Mets,MLB,nz-espn-2
23 Jun,11:30PM,Baseball,Live: College Baseball: World Series,Live: College Baseball: World Series,nz-espn-2
15 Jun,3:50PM,Football,England U21 - Slovenia U21,Euro U21,espn2-ni
15 Jun,5:55PM,Motorsport,F1 - GP Canadá - Carrera,Fórmula 1,espn2-ni
15 Jun,11:55PM,Football,Haiti - Saudi Arabia,Gold Cup,espn2-ni
16 Jun,2:40AM,Football,Costa Rica - Suriname,Gold Cup,espn2-ni
17 Jun,1:40AM,Football,Jamaica - Guatemala,Gold Cup,espn2-ni
17 Jun,3:50PM,Football,France U21 - Poland U21,Euro U21,espn2-ni
18 Jun,2:10AM,Football,Canada - Honduras,Gold Cup,espn2-ni
18 Jun,3:50PM,Football,Netherlands U21 - Ukraine U21,Euro U21,espn2-ni
18 Jun,10:40PM,Football,Costa Rica - Dominican Republic,Gold Cup,espn2-ni
20 Jun,12:55AM,Football,Saudi Arabia - USA,Gold Cup,espn2-ni
15 Jun,2:00PM,Field Hockey,England W - Argentina W,FIH Pro League Women,espn-2-pe
15 Jun,5:55PM,Motorsport,F1 - GP Canadá - Carrera,Fórmula 1,espn-2-pe
15 Jun,11:00PM,Baseball,2025 Men's College World Series,"From Charles Schwab Field Omaha in Omaha, Neb",us-espn2
20 Jun,11:00PM,Football,Lexington - Colorado Springs,USL,us-espn2
15 Jun,1:00PM,Cycling,Val - dArc - Plateau du Mont - Cenis,Mountain | 133 km | 3300 m,espn-3-gt
17 Jun,2:00AM,Baseball,Los Angeles Dodgers - San Diego Padres,MLB,espn-3-gt
15 Jun,1:00PM,Cycling,Val - dArc - Plateau du Mont - Cenis,Mountain | 133 km | 3300 m,espn-3-hn
15 Jun,6:00PM,Basketball,"Partido 5, Charles Schwab Field Omaha, Omaha, NE, USA",NCAA Men's College World Series,espn-3-hn
16 Jun,6:00PM,Basketball,"Partido 7, Charles Schwab Field Omaha, Omaha, NE, USA",NCAA Men's College World Series,espn-3-hn
17 Jun,4:00PM,Basketball,Halcones de Ciudad Obregón vs. Astros de Jalisco,"Juego 6 - Semifinal, Arena Astros",espn-3-hn
18 Jun,6:00PM,Basketball,"Game 11, Charles Schwab Field Omaha, Omaha, NE, USA",NCAA Men's College World Series,espn-3-hn
15 Jun,7:50PM,Football,Portland Thorns W - Washington Spirit W,NWSL Women,nl-espn-3
17 Jun,11:00PM,Baseball,Atlanta Braves - New York Mets,MLB,nl-espn-3
19 Jun,11:00PM,Baseball,Atlanta Braves - New York Mets,MLB,nl-espn-3
21 Jun,8:50PM,Football,Utah Royals W - Seattle Reign W,NWSL Women,nl-espn-3
22 Jun,8:00PM,Baseball,Los Angeles Dodgers - Washington Nationals,MLB,nl-espn-3
15 Jun,5:30PM,Baseball,Boston Red Sox - New York Yankees,MLB,nl-espn-4
15 Jun,8:20PM,Baseball,Arizona Diamondbacks - San Diego Padres,MLB,nl-espn-4
17 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,nl-espn-4
17 Jun,3:00AM,Baseball,Los Angeles Dodgers - San Diego Padres,MLB,nl-espn-4
18 Jun,12:00AM,Ice Hockey,Florida Panthers - Edmonton Oilers,NHL,nl-espn-4
20 Jun,12:30AM,Basketball,Indiana Pacers - Oklahoma City Thunder,NBA,nl-espn-4
21 Jun,5:00PM,Baseball,New York Yankees - Baltimore Orioles,MLB,nl-espn-4
15 Jun,2:00PM,Field Hockey,England W - Argentina W,FIH Pro League Women,espn-ar
15 Jun,10:00PM,Football,USA - Trinidad & Tobago,Gold Cup,au-espn
16 Jun,12:10AM,Football,Haiti - Saudi Arabia,Gold Cup,au-espn
16 Jun,3:00AM,Football,Costa Rica - Suriname,Gold Cup,au-espn
17 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,au-espn
18 Jun,12:00AM,Ice Hockey,Florida Panthers - Edmonton Oilers,NHL,au-espn
18 Jun,3:00AM,Football,Canada - Honduras,Gold Cup,au-espn
18 Jun,5:30AM,Baseball,NCAA Men's College World Series Presented by Capital One (Game #9),NCAA Baseball,au-espn
18 Jun,11:00PM,Football,Costa Rica - Dominican Republic,Gold Cup,au-espn
19 Jun,2:00AM,Football,Suriname - Mexico,Gold Cup,au-espn
19 Jun,4:00AM,WWE,AEW: Dynamite,AEW,au-espn
19 Jun,6:00AM,Football,Costa Rica vs. Dominican Republic (Group Stage),Concacaf Gold Cup,au-espn
19 Jun,9:00AM,Football,Suriname vs. Mexico (Group Stage),Concacaf Gold Cup,au-espn
15 Jun,4:55PM,Football,Mirandes - Real Oviedo,LaLiga 1 2 3,espn-brasil
15 Jun,6:50PM,Football,Novorizontino - Cuiaba Esporte,Serie B,espn-brasil
16 Jun,9:50PM,Football,Chapecoense-SC - Ferroviaria,Serie B,espn-brasil
18 Jun,2:30AM,Football,Canada - Honduras,Gold Cup,espn-brasil
18 Jun,11:00PM,Football,Costa Rica - Dominican Republic,Gold Cup,espn-brasil
15 Jun,8:55AM,Motorsport,Pirelli Emilia-Romagna - World SBK - Superpole Race,FIM Superbike World Championship,espn-co
15 Jun,11:55AM,Motorsport,Pirelli Emilia-Romagna - World SBK - Race 2,FIM Superbike World Championship,espn-co
15 Jun,3:00PM,Golf,2025 U.S. Open Golf Championship (Ronda Final),2025 U.S. Open Golf Championship (Ronda Final),espn-co
15 Jun,11:55PM,Football,Haiti - Saudi Arabia,Gold Cup,espn-co
16 Jun,2:50AM,Football,Costa Rica - Suriname,Gold Cup,espn-co
17 Jun,12:25AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,espn-co
17 Jun,2:30PM,Field Hockey,Argentina W - India W,FIH Pro League Women,espn-co
18 Jun,2:10AM,Football,Canada - Honduras,Gold Cup,espn-co
18 Jun,2:30PM,Field Hockey,India W - Argentina W,FIH Pro League Women,espn-co
18 Jun,10:40PM,Football,Costa Rica - Dominican Republic,Gold Cup,espn-co
19 Jun,1:55AM,Football,Suriname - Mexico,Gold Cup,espn-co
19 Jun,8:00AM,Boxing,Brian Norman Jr - Jin Sasaki,Welterweight,espn-co
20 Jun,12:25AM,Basketball,Indiana Pacers - Oklahoma City Thunder,NBA,espn-co
15 Jun,5:00PM,Motorsport,Automovilismo Fórmula 1,Gran Premio de Canadá: Carrera,espn-deportes
15 Jun,11:00PM,Baseball,Los Angeles Dodgers - San Francisco Giants,MLB,espn-deportes
17 Jun,12:25AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,espn-deportes
20 Jun,12:25AM,Basketball,Indiana Pacers - Oklahoma City Thunder,NBA,espn-deportes
21 Jun,12:00AM,MMA,Professional Fighters League,"PFL World Tournament, Semifinal",espn-deportes
15 Jun,3:00PM,Golf,"Ronda final, Oakmont Country Club, Oakmont, PA, USA",US Open,espn-sv
16 Jun,12:00AM,Motorsport,"Bommarito Automotive Group 500, O World Wide Technology Raceway at Gateway, Madison, Illinois",IndyCar Series,espn-sv
17 Jun,6:50PM,Football,Spain U21 - Italy U21,Euro U21,espn-sv
18 Jun,6:50PM,Football,England U21 - Germany U21,Euro U21,espn-sv
15 Jun,10:25AM,Motorsport,"Pirelli Emilia, World SBK - Superpole Race",Motul FIM Superbikes World Championship,espn-extra-ar
15 Jun,1:00PM,Cycling,Val - dArc - Plateau du Mont - Cenis,Mountain | 133 km | 3300 m,espn-extra-ar
15 Jun,9:00AM,Golf,"Tercera ronda, Oakmont Country Club, Oakmont, PA, USA",US Open,espn-gt
15 Jun,3:00PM,Golf,"Ronda final, Oakmont Country Club, Oakmont, PA, USA",US Open,espn-gt
16 Jun,12:00AM,Motorsport,"Bommarito Automotive Group 500, O World Wide Technology Raceway at Gateway, Madison, Illinois",IndyCar Series,espn-gt
17 Jun,6:50PM,Football,Spain U21 - Italy U21,Euro U21,espn-gt
18 Jun,6:50PM,Football,England U21 - Germany U21,Euro U21,espn-gt
15 Jun,3:00PM,Golf,"Ronda final, Oakmont Country Club, Oakmont, PA, USA",US Open,espn-hn
16 Jun,12:00AM,Motorsport,"Bommarito Automotive Group 500, O World Wide Technology Raceway at Gateway, Madison, Illinois",IndyCar Series,espn-hn
16 Jun,6:00PM,Motorsport,"Bommarito Automotive Group 500, O World Wide Technology Raceway at Gateway, Madison, Illinois",IndyCar Series,espn-hn
17 Jun,6:50PM,Football,Spain U21 - Italy U21,Euro U21,espn-hn
18 Jun,6:50PM,Football,England U21 - Germany U21,Euro U21,espn-hn
15 Jun,3:00PM,Golf,2025 U.S. Open Golf Championship (Ronda Final),2025 U.S. Open Golf Championship (Ronda Final),mx-espn
16 Jun,12:00AM,Motorsport,IndyCar: World Wide Technology Raceway,IndyCar Series,mx-espn
16 Jun,6:00PM,Motorsport,IndyCar: World Wide Technology Raceway,IndyCar Series,mx-espn
17 Jun,6:50PM,Football,Spain U21 - Italy U21,Euro U21,mx-espn
18 Jun,6:50PM,Football,England U21 - Germany U21,Euro U21,mx-espn
19 Jun,8:00AM,Boxing,Brian Norman Jr - Jin Sasaki,Welterweight,mx-espn
19 Jun,7:00PM,Golf,Travelers Championship (Primera Ronda),Travelers Championship (Primera Ronda),mx-espn
17 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,nz-espn
18 Jun,12:00AM,Ice Hockey,Florida Panthers - Edmonton Oilers,NHL,nz-espn
20 Jun,12:30AM,Basketball,Indiana Pacers - Oklahoma City Thunder,NBA,nz-espn
21 Jun,12:00AM,Ice Hockey,Live: Stanley Cup Playoffs,"Stanley Cup Finals: NHL is the biggest ice hockey league in the world. Big american and canadian teams, full of european stars, compete to hoist the Stanley Cup.",nz-espn
