date,time,sport,teams,comp,channel
17 Jun,11:00PM,Basketball,Indiana Fever W - Connecticut Sun W,WNBA,nba-tv-pt
18 Jun,2:00AM,Basketball,Los Angeles Sparks W - Seattle Storm W,WNBA,nba-tv-pt
13 Jun,5:00PM,Golf,2025 U.S. Open Golf Championship,Second Round,nbc
14 Jun,4:00PM,Golf,2025 U.S. Open Golf Championship,Third Round,nbc
15 Jun,4:00PM,Golf,2025 U.S. Open Golf Championship,Final Round,nbc
14 Jun,12:00AM,Baseball,Kansas City Royals - Oakland Athletics,MLB,nbcs-california
14 Jun,8:00PM,Baseball,Kansas City Royals - Oakland Athletics,MLB,nbcs-california
15 Jun,6:00PM,Baseball,Kansas City Royals - Oakland Athletics,MLB,nbcs-california
17 Jun,2:00AM,Baseball,Oakland Athletics - Houston Astros,MLB,nbcs-california
18 Jun,2:00AM,Baseball,Oakland Athletics - Houston Astros,MLB,nbcs-california
19 Jun,2:00AM,Baseball,Oakland Athletics - Houston Astros,MLB,nbcs-california
20 Jun,2:00AM,Baseball,Oakland Athletics - Houston Astros,MLB,nbcs-california
21 Jun,2:00AM,Baseball,Oakland Athletics - Cleveland Guardians,MLB,nbcs-california
13 Jun,11:00PM,Baseball,Boston Red Sox - New York Yankees,MLB,nesn
14 Jun,11:00PM,Football,Rhode Island - North Carolina,USL,nesn
15 Jun,5:30PM,Baseball,Boston Red Sox - New York Yankees,MLB,nesn
15 Jun,10:00PM,Football,Portland Hearts of Pine - Union Omaha,USL League One,nesn
17 Jun,1:30AM,Baseball,Seattle Mariners - Boston Red Sox,MLB,nesn
18 Jun,1:30AM,Baseball,Seattle Mariners - Boston Red Sox,MLB,nesn
18 Jun,8:00PM,Baseball,Seattle Mariners - Boston Red Sox,MLB,nesn
19 Jun,1:30AM,Baseball,Athletes Unlimited Softball League,Blaze vs. Volts,nesn
14 Jun,7:00AM,Netball,Melbourne Maverick W - West Coast Fever W,Suncorp Super Netball,netball-live
14 Jun,9:00AM,Netball,Adelaide Thunderbirds W - Queensland Firebirds W,Suncorp Super Netball,netball-live
15 Jun,4:00AM,Netball,Melbourne Vixens W - New South Wales Swifts W,Suncorp Super Netball,netball-live
15 Jun,6:00AM,Netball,GWS Giants W - Sunshine Coast Lightning W,Suncorp Super Netball,netball-live
20 Jun,10:00AM,Netball,West Coast Fever W - Adelaide Thunderbirds W,Suncorp Super Netball,netball-live
21 Jun,7:00AM,Netball,Sunshine Coast Lightning W - Melbourne Vixens W,Suncorp Super Netball,netball-live
22 Jun,4:00AM,Netball,New South Wales Swifts W - GWS Giants W,Suncorp Super Netball,netball-live
22 Jun,6:00AM,Netball,Queensland Firebirds W - Melbourne Maverick W,Suncorp Super Netball,netball-live
28 Jun,7:00AM,Netball,Sunshine Coast Lightning W - West Coast Fever W,Suncorp Super Netball,netball-live
28 Jun,9:00AM,Netball,Melbourne Maverick W - New South Wales Swifts W,Suncorp Super Netball,netball-live
29 Jun,4:00AM,Netball,Melbourne Vixens W - Adelaide Thunderbirds W,Suncorp Super Netball,netball-live
29 Jun,6:00AM,Netball,Queensland Firebirds W - GWS Giants W,Suncorp Super Netball,netball-live
5 Jul,7:00AM,Netball,New South Wales Swifts W - Sunshine Coast Lightning W,Suncorp Super Netball,netball-live
5 Jul,9:00AM,Netball,Adelaide Thunderbirds W - Melbourne Maverick W,Suncorp Super Netball,netball-live
6 Jul,4:00AM,Netball,Melbourne Vixens W - Queensland Firebirds W,Suncorp Super Netball,netball-live
6 Jul,6:00AM,Netball,West Coast Fever W - GWS Giants W,Suncorp Super Netball,netball-live
12 Jul,7:00AM,Netball,GWS Giants W - Melbourne Maverick W,Suncorp Super Netball,netball-live
12 Jul,9:00AM,Netball,Adelaide Thunderbirds W - Sunshine Coast Lightning W,Suncorp Super Netball,netball-live
13 Jul,4:00AM,Netball,Queensland Firebirds W - New South Wales Swifts W,Suncorp Super Netball,netball-live
13 Jul,6:00AM,Netball,West Coast Fever W - Melbourne Vixens W,Suncorp Super Netball,netball-live
14 Jun,1:55PM,Rugby Union,Bath - Leicester Tigers,Aviva Premiership Rugby,nova-sport-1
14 Jun,5:15PM,MMA,Phil De Fries - Arkadiusz Wrzosek,Konfrontacja Sztuk Walki,nova-sport-1
15 Jun,12:00AM,Ice Hockey,Edmonton Oilers - Florida Panthers,NHL,nova-sport-1
18 Jun,12:00AM,Ice Hockey,Florida Panthers - Edmonton Oilers,"Přímý přenos hokejového 6. finálového zápasu play-off NHL (v přest.: Sportovní noviny, NHL News), Živě",nova-sport-1
20 Jun,6:55PM,Rugby Union,British&Irish Lions - Argentina,Lions Tour,nova-sport-1
21 Jun,12:00AM,Ice Hockey,Edmonton Oilers - Florida Panthers,"Přímý přenos 7. utkání finálové série play-off NHL (v přest.: Sportovní noviny, NHL News), Živě",nova-sport-1
13 Jun,10:00AM,Darts,Lithuania - France,PDC World Cup of Darts,nova-sport-2
13 Jun,5:00PM,Darts,Sweden - France,PDC World Cup of Darts,nova-sport-2
14 Jun,12:30AM,Basketball,Indiana Pacers - Oklahoma City Thunder,NBA,nova-sport-2
14 Jun,11:00AM,Darts,World Cup of Darts 2025,"Přímý přenos turnaje v šipkách (Frankfurt, Německo), Živě",nova-sport-2
14 Jun,5:00PM,Darts,World Cup of Darts 2025,"Přímý přenos turnaje v šipkách (Frankfurt, Německo), Živě",nova-sport-2
15 Jun,11:00AM,Darts,World Cup of Darts 2025,"Přímý přenos čtvrtfinále turnaje v šipkách (Frankfurt, Německo), Živě",nova-sport-2
15 Jun,5:00PM,Darts,World Cup of Darts 2025,"Přímý přenos semifinále a finále turnaje v šipkách (Frankfurt, Německo), Živě",nova-sport-2
17 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,nova-sport-2
20 Jun,12:30AM,Basketball,Indiana Pacers - Oklahoma City Thunder,"Přímý přenos 6. zápasu finálové série zámořské basketbalové ligy NBA, Živě",nova-sport-2
20 Jun,4:35PM,Equestrian,Global Champions League 2025 - Paříž,"Přímý přenos závodu světové série v parkurovém skákání družstev, Živě",nova-sport-2
20 Jun,9:30PM,MMA,PFL World Tournament (6/2025),"Přímý přenos semifinále americké ligy smíšených bojových umění , Živě",nova-sport-2
21 Jun,9:30PM,MMA,PFL World Tournament (6/2025),"Přímý přenos semifinále americké ligy smíšených bojových umění , Živě",nova-sport-2
14 Jun,11:15PM,Football,Al Ahly - Inter Miami CF,FIFA Club World Cup 2025,nova-sport-3
15 Jun,3:50PM,Football,Bayern Munich - Auckland City,FIFA Club World Cup 2025,nova-sport-3
18 Jun,3:50PM,Football,Manchester City - Wydad,FIFA Club World Cup 2025,nova-sport-3
18 Jun,9:50PM,Football,Pachuca - Salzburg,FIFA Club World Cup 2025,nova-sport-3
19 Jun,9:50PM,Football,CF Pachuca - FC Red Bull Salzburg,"Přímý přenos skupinové fáze Mistrovství světa ve fotbale klubů 2025 (USA), Živě",nova-sport-3
20 Jun,3:50PM,Football,Benfica - Auckland City,FIFA Club World Cup 2025,nova-sport-3
15 Jun,4:55PM,Football,LaLiga play-off,"Přímý přenos play-off španělské fotbalové ligy LaLiga EA Sports, Živě",nova-sport-4
21 Jun,6:55PM,Football,LaLiga play-off,"Přímý přenos play-off španělské fotbalové ligy LaLiga EA Sports, Živě",nova-sport-4
5 Sep,6:45PM,Football,Faroe Islands - Croatia,World Cup Qualifiers - UEFA,nova-tv
8 Sep,6:45PM,Football,Croatia - Montenegro,World Cup Qualifiers - UEFA,nova-tv
9 Oct,6:45PM,Football,Czech Republic - Croatia,World Cup Qualifiers - UEFA,nova-tv
18 Jun,3:30PM,Basketball,Slovenia W - Lithuania W,Eurobasket Women,nova-sports-4
18 Jun,7:00PM,Basketball,Serbia W - Italy W,Eurobasket Women,nova-sports-4
19 Jun,3:30PM,Basketball,Lithuania W - Serbia W,Eurobasket Women,nova-sports-4
19 Jun,7:00PM,Basketball,Italia - Slovenia,"Eyrompasket Gynaikon 2025. To Eyropaiko Protathlima Mpasket Gynaikon 2025 tiς FIBA diexagetai apo tiς 18 eoς tiς 29 Ioynioy me ti symmetochi ton 16 kalyteron ethnikon omadon, anamesa stiς opoieς kai i Ellada.",nova-sports-4
20 Jun,3:15PM,Basketball,Soyidia - Megali Vretania,"Eyrompasket Gynaikon 2025. To Eyropaiko Protathlima Mpasket Gynaikon 2025 tiς FIBA diexagetai apo tiς 18 eoς tiς 29 Ioynioy me ti symmetochi ton 16 kalyteron ethnikon omadon, anamesa stiς opoieς kai i Ellada.",nova-sports-4
20 Jun,6:00PM,Basketball,Ispania - Germania,"Eyrompasket Gynaikon 2025. To Eyropaiko Protathlima Mpasket Gynaikon 2025 tiς FIBA diexagetai apo tiς 18 eoς tiς 29 Ioynioy me ti symmetochi ton 16 kalyteron ethnikon omadon, anamesa stiς opoieς kai i Ellada.",nova-sports-4
15 Jun,5:00PM,Football,Ispaniko Protathlima V,"Plei Of, Telikoς. Parakoloytheite agoneς tiς La Liga 2 Hypermotion, tiς deyteriς katigoriaς toy ispanikoy protathlimatoς podosfairoy. Sti diorganosi symmetechoyn 22 syllogoi kai i omada tiς Moyrthia katechei 8 titloyς oς tora.",nova-sports-prime
19 Jun,3:30PM,Basketball,Czech Republic W - Montenegro W,Eurobasket Women,nova-sports-prime
19 Jun,6:15PM,Basketball,Belgium W - Portugal W,Eurobasket Women,nova-sports-prime
20 Jun,10:00AM,Tennis,WTA 250 2025,"Notigcham, Proimitelikoi. Me proeleysi tin Eyropi proς ta teli toy 19oy aiona kai paroysia stoyς Olympiakoyς Agoneς apo to 1896 eoς to 1924 kai apo to 1988 mechri simera, to teniς diagrafei exairetiki poreia, me ti dimotikotita toy na ayxanetai synechoς.",nova-sports-prime
20 Jun,2:00PM,Tennis,WTA 250 2025,"Notigcham, Proimitelikoi. Me proeleysi tin Eyropi proς ta teli toy 19oy aiona kai paroysia stoyς Olympiakoyς Agoneς apo to 1896 eoς to 1924 kai apo to 1988 mechri simera, to teniς diagrafei exairetiki poreia, me ti dimotikotita toy na ayxanetai synechoς.",nova-sports-prime
15 Jun,4:00PM,Athletics,Diamond League - Sweden,Diamond League,nrk-1
15 Jun,6:00PM,Athletics,Diamond League - Sweden,Diamond League,nrk-1
15 Jun,5:00PM,Athletics,Diamond League - Sweden,Diamond League,nrk-2
13 Jun,1:30PM,Golf, Hulencourt Women’s Open (2. den),LET,o2-tv-fotbal
13 Jun,3:45PM,Football,The Ring 16,The Ring 16,o2-tv-fotbal
13 Jun,4:00PM,Football,The Ring 16,The Ring 16,o2-tv-fotbal
14 Jun,11:00AM,Golf, Hulencourt Women’s Open (3. den),LET,o2-tv-fotbal
14 Jun,5:00PM,Baseball,Detroit Tigers - Cincinnati Reds,MLB,o2-tv-fotbal
15 Jun,11:00AM,Golf, Hulencourt Women’s Open (4. den),LET,o2-tv-fotbal
15 Jun,3:30PM,Baseball,Detroit Tigers - Cincinnati Reds,MLB,o2-tv-fotbal
15 Jun,9:00PM,Motorsport, 81st Rally Poland 2025 - SS14 Gmina Mragowo 2 - PS,ERC,o2-tv-fotbal
17 Jun,5:00PM,Motorsport,Barum eRallye (4. závod - Řecko),Barum eRallye (4. závod - Řecko),o2-tv-fotbal
18 Jun,8:00PM,Baseball,Seattle Mariners - Boston Red Sox,MLB,o2-tv-fotbal
19 Jun,4:30PM,Baseball,Cincinnati Reds - Minnesota Twins,MLB,o2-tv-fotbal
15 Jun,12:00AM,Football,Al Ahly - Inter Miami CF,FIFA Club World Cup 2025,okko-sport
15 Jun,4:00PM,Football,Bayern Munich - Auckland City,FIFA Club World Cup 2025,okko-sport
15 Jun,7:00PM,Football,PSG vs Atlético Madrid,FIFA Club World Cup,okko-sport
15 Jun,10:00PM,Football,Palmeiras - FC Porto,FIFA Club World Cup 2025,okko-sport
16 Jun,2:00AM,Football,Botafogo RJ - Seattle Sounders,FIFA Club World Cup 2025,okko-sport
16 Jun,7:00PM,Football,Chelsea - Los Angeles FC,FIFA Club World Cup 2025,okko-sport
16 Jun,10:00PM,Football,Boca Juniors - Benfica,FIFA Club World Cup 2025,okko-sport
17 Jun,1:00AM,Football,Flamengo RJ - Esperance Tunis,FIFA Club World Cup 2025,okko-sport
17 Jun,4:00PM,Football,Fluminense - Dortmund,FIFA Club World Cup 2025,okko-sport
17 Jun,7:00PM,Football,River Plate - Urawa,FIFA Club World Cup 2025,okko-sport
17 Jun,10:00PM,Football,Ulsan Hyundai - Mamelodi Sundowns,FIFA Club World Cup 2025,okko-sport
18 Jun,1:00AM,Football,Monterrey - Inter,FIFA Club World Cup 2025,okko-sport
18 Jun,4:00PM,Football,Manchester City - Wydad,FIFA Club World Cup 2025,okko-sport
18 Jun,7:00PM,Football,Real Madrid - Al-Hilal,FIFA Club World Cup 2025,okko-sport
18 Jun,10:00PM,Football,Pachuca - Salzburg,FIFA Club World Cup 2025,okko-sport
19 Jun,1:00AM,Football,Al Ain vs Juventus,FIFA Club World Cup,okko-sport
19 Jun,4:00PM,Football,Palmeiras - Al Ahly,FIFA Club World Cup 2025,okko-sport
19 Jun,7:00PM,Football,Inter Miami CF - FC Porto,FIFA Club World Cup 2025,okko-sport
19 Jun,10:00PM,Football,Seattle Sounders - Atletico Madrid,FIFA Club World Cup 2025,okko-sport
20 Jun,1:00AM,Football,PSG vs Botafogo,FIFA Club World Cup,okko-sport
13 Jun,3:00PM,Football,Tukums 2000 - Auda,SynotTip Virsliga,onefootball
13 Jun,3:00PM,Football,FK Liepaja - BFC Daugavpils,SynotTip Virsliga,onefootball
13 Jun,3:00PM,Football,Spain U19 - Denmark U19,Euro U19,onefootball
13 Jun,4:00PM,Football,Jelgava - Metta/LU,SynotTip Virsliga,onefootball
13 Jun,6:00PM,Football,Romania U19 - Montenegro U19,Euro U19,onefootball
14 Jun,11:00AM,Football,Grobina - Riga FC,SynotTip Virsliga,onefootball
14 Jun,11:00AM,Football,Inter Turku - Haka,Veikkausliiga,onefootball
14 Jun,2:00PM,Football,England U19 - Norway U19,Euro U19,onefootball
14 Jun,2:00PM,Football,AC Oulu - HJK,Veikkausliiga,onefootball
14 Jun,4:00PM,Football,SJK - Jaro,Veikkausliiga,onefootball
14 Jun,4:00PM,Football,Mariehamn - VPS,Veikkausliiga,onefootball
14 Jun,4:00PM,Football,Gnistan - KTP,Veikkausliiga,onefootball
14 Jun,4:00PM,Football,KuPS - Ilves,Veikkausliiga,onefootball
14 Jun,5:00PM,Football,Germany U19 - Netherlands U19,Euro U19,onefootball
14 Jun,6:00PM,Football,Nova Iguacu - Rio Branco ES,Serie D,onefootball
14 Jun,7:15PM,Football,Stjarnan - Valur,Pepsideild,onefootball
14 Jun,10:06PM,Football,USA vs Trinidad und Tobago,CONCACAF Gold Cup,onefootball
15 Jun,2:15AM,Football,Mexico - Dominican Republic,Gold Cup,onefootball
15 Jun,2:00PM,Football,Vestri - KA Akureyri,Pepsideild,onefootball
15 Jun,3:00PM,Football,Portugal U19 W - Spain U19 W,Euro U19 Women,onefootball
13 Jun,10:30AM,Football,Gangwon - Jeonbuk,K League 1,optus-sports
13 Jun,10:30AM,Football,Gwangju FC - Seoul,K League 1,optus-sports
14 Jun,12:00AM,Football,Houston Dash W - San Diego Wave W,NWSL Women,optus-sports
14 Jun,1:30AM,Football,Utah Royals W - Sky Blue W,NWSL Women,optus-sports
14 Jun,2:00AM,Football,Bay FC W - Orlando Pride W,NWSL Women,optus-sports
14 Jun,8:30AM,Football,Shonan - Machida,J-League,optus-sports
14 Jun,10:00AM,Football,Jeju Utd - Daegu,K League 1,optus-sports
14 Jun,10:00AM,Football,Suwon City - Anyang,K League 1,optus-sports
14 Jun,10:00AM,Football,FC Tokyo - Cerezo Osaka,J-League,optus-sports
14 Jun,9:00PM,Football,Chicago W - Seattle Reign W,NWSL Women,optus-sports
14 Jun,11:30PM,Football,Kansas City NWSL W - Racing Louisville W,NWSL Women,optus-sports
15 Jun,2:00AM,Football,Angel City W - North Carolina Courage W,NWSL Women,optus-sports
15 Jun,5:00AM,Football,Albirex Niigata - Yokohama Marines,J-League,optus-sports
15 Jun,9:00AM,Football,Okayama - Avispa Fukuoka,J-League,optus-sports
15 Jun,8:00PM,Football,Portland Thorns vs Washington Spirit,NWSL,optus-sports
17 Jun,10:30AM,Football,Jeonbuk - Suwon City,K League 1,optus-sports
17 Jun,10:30AM,Football,Seoul - Gangwon,K League 1,optus-sports
18 Jun,10:30AM,Football,Daejeon - Sangju Sangmu,K League 1,optus-sports
18 Jun,10:30AM,Football,Jeju Utd - Gwangju FC,K League 1,optus-sports
21 Jun,12:00AM,Football,Kansas City Current vs Angel City,NWSL,optus-sports
14 Jun,12:00AM,Football,Houston Dash W - San Diego Wave W,NWSL Women,paramount-plus
14 Jun,11:00PM,Football,Indy Eleven - Pittsburgh,USL,paramount-plus
15 Jun,8:00PM,Football,Portland Thorns W - Washington Spirit W,NWSL Women,paramount-plus
19 Jun,12:00AM,Football,Forward Madison - Westchester SC,USL League One,paramount-plus
21 Jun,9:00PM,Football,Utah Royals W - Seattle Reign W,NWSL Women,paramount-plus
3 Jul,12:00AM,Football,Birmingham - Charleston,USL,paramount-plus
5 Jul,1:00AM,Football,Colorado Springs - Louisville City,USL,paramount-plus
6 Jul,9:00PM,Football,Charleston - North Carolina,USL,paramount-plus
9 Jul,12:00AM,Football,Minnesota - Chicago Fire,US Open Cup,paramount-plus
9 Jul,2:30AM,Football,San Jose Earthquakes - Austin FC,US Open Cup,paramount-plus
9 Jul,11:00PM,Football,Philadelphia Union - New York Red Bulls,US Open Cup,paramount-plus
10 Jul,1:00AM,Football,Nashville SC - DC United,US Open Cup,paramount-plus
13 Jun,6:00AM,Water Sports,Women's Duet Technical Finals,Artistic swimmers compete in the Women's Duet Technical at the World Aquatics Artistic Swimming World Cup Finals in Xi'an.,peacock
13 Jun,9:00AM,Water Sports,Men's Solo Technical Finals,Artistic swimmers compete in the Men's Solo Technical at the World Aquatics Artistic Swimming World Cup Finals in Xi'an.,peacock
13 Jun,10:30AM,Golf,U.S. Open: Rd. 2 (Exclusive),Golfers hit the links for the second round of the U.S. Open at Oakmont Country Club. Streaming exclusively on Peacock.,peacock
13 Jun,11:00AM,Water Sports,Team Technical Finals,Artistic swimmers compete in the Team Technical at the World Aquatics Artistic Swimming World Cup Finals in Xi'an.,peacock
13 Jun,11:17AM,Golf,Multiview: U.S. Open Rd. 2 AM,"Follow along with all the action from the morning of the second round of the U.S. Open, presented in multiview.",peacock
13 Jun,11:17AM,Golf,U.S. Open: Featured Group 1,Golfers tee off in the first featured group in the second round of the U.S. Open at Oakmont Country Club.,peacock
13 Jun,11:28AM,Golf,U.S. Open: Featured Group 2,Golfers tee off in the second featured group in the second round of the U.S. Open at Oakmont Country Club.,peacock
13 Jun,11:30AM,Golf,U.S. Open All-Access: Rd. 2,Navigating the biggest moments and shots from the action-packed second round of the U.S. Open at Oakmont Country Club.,peacock
13 Jun,11:39AM,Golf,U.S. Open: Featured Group 3,Golfers tee off in the third featured group in the second round of the U.S. Open at Oakmont Country Club.,peacock
13 Jun,1:25PM,Cycling,Valserhône - Combloux,Flat | 139 km | 2500 m,peacock
13 Jun,5:00PM,Golf,U.S. Open: Rd. 2,Golfers hit the links for the second round of the U.S. Open at Oakmont Country Club.,peacock
13 Jun,5:02PM,Golf,Multiview: U.S. Open Rd. 2 PM,"Follow along with all the action from the afternoon of the second round of the U.S. Open, presented in multiview.",peacock
13 Jun,5:02PM,Golf,U.S. Open: Featured Group 4,Golfers tee off in the fourth featured group in the second round of the U.S. Open at Oakmont Country Club.,peacock
13 Jun,5:13PM,Golf,U.S. Open: Featured Group 5,Golfers tee off in the fifth featured group in the second round of the U.S. Open at Oakmont Country Club.,peacock
13 Jun,5:24PM,Golf,U.S. Open: Featured Group 6,Golfers tee off in the sixth featured group in the second round of the U.S. Open at Oakmont Country Club.,peacock
14 Jun,3:00AM,Water Sports,Men's Solo Free Finals,Artistic swimmers compete in the Men's Solo Free at the World Aquatics Artistic Swimming World Cup Finals in Xi'an.,peacock
14 Jun,5:00AM,Water Sports,Women's Duet Free Finals,Artistic swimmers compete in the Women's Duet Free at the World Aquatics Artistic Swimming World Cup Finals in Xi'an.,peacock
14 Jun,8:00AM,Water Sports,Mixed Duet Technical,Artistic swimmers compete in the mixed duet technical at the World Aquatics Artistic Swimming World Cup Finals in Xian.,peacock
14 Jun,11:00AM,Water Sports,Team Free Finals,Artistic swimmers compete in the Team Free at the World Aquatics Artistic Swimming World Cup Finals in Xi'an.,peacock
14 Jun,12:35PM,Cycling,Grand - Algueblanche - Valmeinier 1800,Mountain | 132 km | 4600 m,peacock
13 Jun,8:45AM,Volleyball,Japan - Serbia,Nations League,polsat-sport
13 Jun,12:15PM,Volleyball,Netherlands - Turkey,Nations League,polsat-sport
13 Jun,6:30PM,Basketball,Anwil Wloclawek - Trefl Sopot,Polska Liga Koszykówki,polsat-sport
13 Jun,8:15PM,Volleyball,Bulgaria - Argentina,Nations League,polsat-sport
14 Jun,10:45AM,Volleyball,Turkey - Poland,Nations League,polsat-sport
14 Jun,12:45PM,Volleyball,Ukraine - Brazil,Nations League,polsat-sport
14 Jun,5:50PM,Basketball,Legia - Lublin,Polska Liga Koszykówki,polsat-sport
14 Jun,8:15PM,Volleyball,Canada - France,Nations League,polsat-sport
14 Jun,11:45PM,Volleyball,Bulgaria - Germany,Nations League,polsat-sport
15 Jun,2:00AM,MMA,Kamaru Usman - Joaquin Buckley,UFC Fight Night,polsat-sport
15 Jun,10:45AM,Volleyball,Poland - Serbia,Nations League,polsat-sport
15 Jun,12:45PM,Volleyball,Brazil - Slovenia,Nations League,polsat-sport
15 Jun,4:00PM,Athletics,Lekkoatletyka: Diamentowa Liga w Sztokholmie,lekkoatletyka. Wydarzeniem mityngu będzie pojedynek tyczkarzy Armanda Duplantisa i Emmanouila Karalisa. Ciekawie zapowiada się też bieg na 100 m przez płotki z udziałem halowej mistrzyni świata Devynne Charlton.,polsat-sport
15 Jun,6:15PM,Volleyball,Germany - France,Nations League,polsat-sport
15 Jun,9:45PM,Volleyball,Bulgaria - Canada,Nations League,polsat-sport
16 Jun,9:30AM,Tennis,Tenis: Turniej ATP w Halle,mecz 1. rundy gry pojedynczej. Coraz mniej czasu zostało do startu Wimbledonu. W Halle formę na trawiastych kortach będzie szlifował między innymi Hubert Hurkacz. W 2022 roku najlepszy obecnie polski singlista wygrał ten turniej.,polsat-sport
16 Jun,11:30AM,Tennis,Tenis: Turniej ATP w Halle,mecz 1. rundy gry pojedynczej. Coraz mniej czasu zostało do startu Wimbledonu. W Halle formę na trawiastych kortach będzie szlifował między innymi Hubert Hurkacz. W 2022 roku najlepszy obecnie polski singlista wygrał ten turniej.,polsat-sport
16 Jun,1:30PM,Tennis,Tenis: Turniej ATP w Halle,mecz 1. rundy gry pojedynczej. Coraz mniej czasu zostało do startu Wimbledonu. W Halle formę na trawiastych kortach będzie szlifował między innymi Hubert Hurkacz. W 2022 roku najlepszy obecnie polski singlista wygrał ten turniej.,polsat-sport
16 Jun,3:30PM,Tennis,Tenis: Turniej ATP w Halle,mecz 1. rundy gry pojedynczej. Coraz mniej czasu zostało do startu Wimbledonu. W Halle formę na trawiastych kortach będzie szlifował między innymi Hubert Hurkacz. W 2022 roku najlepszy obecnie polski singlista wygrał ten turniej.,polsat-sport
16 Jun,5:50PM,Basketball,Legia - Lublin,Polska Liga Koszykówki,polsat-sport
13 Jun,9:00AM,Tennis,Nuno Borges - Ugo Humbert,ATP Hertogenbosch,polsat-sport-extra
13 Jun,11:00AM,Tennis,Gabriel Diallo - Karen Khachanov,ATP Hertogenbosch,polsat-sport-extra
13 Jun,12:30PM,Tennis,Daniil Medvedev - Reilly Opelka,ATP Hertogenbosch,polsat-sport-extra
13 Jun,2:30PM,Tennis,Zizou Bergs - Mark Lajal,ATP Hertogenbosch,polsat-sport-extra
13 Jun,8:15PM,Volleyball,Ukraine - Cuba,Nations League,polsat-sport-extra
14 Jun,6:45AM,Volleyball,China - Netherlands,Nations League,polsat-sport-extra
14 Jun,12:30PM,Tennis,Tenis: Turniej ATP w s-Hertogenbosch,"mecz półfinałowy gry pojedynczej. W turnieju pozostało czterech tenisistów. Zawodnicy, którzy pomyślnie przebrną przez ten etap, będą mieli szanse dołączyć do grona zwycięzców. W ubiegłym roku najlepszy okazał się Alex de Minaur.",polsat-sport-extra
14 Jun,2:30PM,Tennis,Tenis: Turniej ATP w s-Hertogenbosch,"mecz półfinałowy gry pojedynczej. W turnieju pozostało czterech tenisistów. Zawodnicy, którzy pomyślnie przebrną przez ten etap, będą mieli szanse dołączyć do grona zwycięzców. W ubiegłym roku najlepszy okazał się Alex de Minaur.",polsat-sport-extra
