date,time,sport,teams,comp,channel
13 Oct,6:45PM,Football,Slovenia - Switzerland,World Cup Qualifiers - UEFA,si-sportklub-1
14 Jun,9:00AM,Tennis,Elise Mertens - Ekaterina Alexandrova,WTA Hertogenbosch,cro-sportklub-2
14 Jun,11:00AM,Tennis,Elena Gabriela Ruse - Elisabaetta Cocciaretto,WTA Hertogenbosch,cro-sportklub-2
14 Jun,12:45PM,Tennis,Gabriel Diallo - Ugo Humbert,ATP Hertogenbosch,cro-sportklub-2
14 Jun,7:00PM,Basketball, Chicago,Basket 3 na 3 - Big 3,cro-sportklub-2
15 Jun,12:00AM,Volleyball,Bulgaria - Germany,Nations League,cro-sportklub-2
15 Jun,3:30AM,Volleyball,Netherlands - Japan,Nations League,cro-sportklub-2
15 Jun,10:00AM,Tennis, FINALE,WTA 250 Hertogenbosch,cro-sportklub-2
15 Jun,12:30PM,Tennis, FINALE,ATP 250 Hertogenbosch,cro-sportklub-2
15 Jun,3:00PM,Basketball,Unicaja - Real Madrid,ACB,cro-sportklub-2
15 Jun,5:50PM,Basketball, Maccabi - Hapoel Jerusalem,Košarka - Izraelska liga,cro-sportklub-2
15 Jun,8:00PM,Volleyball,Cuba - USA,Nations League,cro-sportklub-2
14 Jun,9:00AM,Tennis,Elise Mertens - Ekaterina Alexandrova,WTA Hertogenbosch,rs-sportklub-2
14 Jun,11:00AM,Tennis,Elena Gabriela Ruse - Elisabaetta Cocciaretto,WTA Hertogenbosch,rs-sportklub-2
14 Jun,12:45PM,Tennis,Gabriel Diallo - Ugo Humbert,ATP Hertogenbosch,rs-sportklub-2
14 Jun,7:00PM,Basketball, Chicago,Basket BIG 3,rs-sportklub-2
15 Jun,12:00AM,Volleyball,Bulgaria - Germany,Nations League,rs-sportklub-2
15 Jun,3:30AM,Volleyball,Netherlands - Japan,Nations League,rs-sportklub-2
15 Jun,10:00AM,Tennis, FINALE,WTA 250 Hertogenbosch,rs-sportklub-2
15 Jun,12:30PM,Tennis, FINALE,ATP 250 Hertogenbosch,rs-sportklub-2
15 Jun,3:00PM,Basketball,Unicaja - Real Madrid,ACB,rs-sportklub-2
15 Jun,5:50PM,Basketball, Maccabi - Hapoel Jerusalem,Košarka - Izraelska liga,rs-sportklub-2
15 Jun,8:00PM,Volleyball,Cuba - USA,Nations League,rs-sportklub-2
14 Jun,9:00AM,Tennis,Elise Mertens - Ekaterina Alexandrova,WTA Hertogenbosch,si-sportklub-2
14 Jun,11:00AM,Tennis,Elena Gabriela Ruse - Elisabaetta Cocciaretto,WTA Hertogenbosch,si-sportklub-2
14 Jun,12:30PM,Tennis,Gabriel Diallo - Ugo Humbert,ATP Hertogenbosch,si-sportklub-2
14 Jun,3:00PM,Tennis,Reilly Opelka - Zizou Bergs,ATP Hertogenbosch,si-sportklub-2
14 Jun,7:00PM,Basketball, Chicago,Ulična košarka - Big 3,si-sportklub-2
15 Jun,1:00AM,Athletics, (2. dan),Atletika (Ž),si-sportklub-2
15 Jun,11:00AM,Volleyball,Poland - Serbia,Nations League,si-sportklub-2
15 Jun,2:30PM,Basketball,Paris - Monaco,LNB,si-sportklub-2
15 Jun,4:30PM,Volleyball,Ukraine - Iran,Nations League,si-sportklub-2
15 Jun,8:00PM,Volleyball,Cuba - USA,Nations League,si-sportklub-2
16 Jun,9:30AM,Tennis," ATP 500 Halle, WTA 500 Berlin",Tenis,si-sportklub-2
16 Jun,10:00AM,Tennis," WTA 250 Nottingham, ATP 500 Halle, WTA 500 Berlin Team",Tenis,si-sportklub-2
16 Jun,11:00AM,Tennis," ATP 500 Halle, ATP 500 Queen's in WTA 250 Nottingham Team",Tenis,si-sportklub-2
14 Jun,3:00PM,Volleyball,Greece - FYR Macedonia,Golden League,cro-sportklub-3
14 Jun,7:15PM,Basketball,Tenerife - Valencia,ACB,cro-sportklub-3
15 Jun,2:30PM,Basketball,Paris - Monaco,LNB,cro-sportklub-3
14 Jun,3:00PM,Volleyball,Greece - FYR Macedonia,Golden League,rs-sportklub-3
14 Jun,7:15PM,Basketball,Tenerife - Valencia,ACB,rs-sportklub-3
15 Jun,2:30PM,Basketball,Paris - Monaco,LNB,rs-sportklub-3
14 Jun,12:30PM,Tennis,Tatjana Maria - Madison Keys,WTA London,si-sportklub-3
14 Jun,2:30PM,Tennis,Qinwen Zheng - Amanda Anisimova,WTA London,si-sportklub-3
14 Jun,4:30PM,Motorsport, trening 3,Formula 1,si-sportklub-3
14 Jun,7:15PM,Basketball,Tenerife - Valencia,ACB,si-sportklub-3
15 Jun,12:30PM,Tennis, Finale,Tenis,si-sportklub-3
15 Jun,4:00PM,Volleyball,Slovenia W - Spain W,Golden League W,si-sportklub-3
15 Jun,6:30PM,Volleyball,Germany - France,Nations League,si-sportklub-3
14 Jun,1:50PM,Basketball,Lietuvos Rytas - Zalgiris Kaunas,LKL,cro-sportklub-4
14 Jun,4:30PM,Volleyball,USA - Slovenia,Nations League,cro-sportklub-4
15 Jun,4:30PM,Volleyball,Ukraine - Iran,Nations League,cro-sportklub-4
14 Jun,1:50PM,Basketball,Lietuvos Rytas - Zalgiris Kaunas,LKL,rs-sportklub-4
14 Jun,4:30PM,Volleyball,USA - Slovenia,Nations League,rs-sportklub-4
15 Jun,4:30PM,Volleyball,Ukraine - Iran,Nations League,rs-sportklub-4
14 Jun,3:00PM,Volleyball,Spain W - Greece W,Golden League W,si-sportklub-4
15 Jun,3:00PM,Basketball,Unicaja - Real Madrid,ACB,si-sportklub-4
15 Jun,5:50PM,Basketball, Maccabi Tel Aviv - Hapoel Jerusalem,Košarka - Izraelska liga,si-sportklub-4
16 Jun,9:30AM,Tennis," ATP 500 Halle, WTA 500 Berlin",Tenis,si-sportklub-4
16 Jun,10:00AM,Tennis," ATP 500 Halle, WTA 500 Berlin, WTA 250 Nottingham",Tenis,si-sportklub-4
16 Jun,11:00AM,Tennis," ATP 500 Halle, ATP 500 Queen's, WTA 250 Nottingham in WTA 500 Berlin",Tenis,si-sportklub-4
15 Jun,3:00PM,Volleyball,Argentina - Italy,Nations League,cro-sportklub-5
15 Jun,3:00PM,Volleyball,Argentina - Italy,Nations League,rs-sportklub-5
14 Jun,1:50PM,Basketball,Lietuvos Rytas - Zalgiris Kaunas,LKL,si-sportklub-5
15 Jun,12:30PM,Tennis, Finale,Tenis,si-sportklub-5
15 Jun,3:00PM,Volleyball,Argentina - Italy,Nations League,si-sportklub-5
15 Jun,4:30PM,Volleyball,Ukraine - Iran,Nations League,si-sportklub-5
16 Jun,9:30AM,Tennis," ATP 500 Halle, WTA 500 Berlin",Tenis,si-sportklub-5
16 Jun,10:00AM,Tennis," WTA 250 Nottingham, ATP 500 Halle, WTA 500 Berlin",Tenis,si-sportklub-5
16 Jun,11:00AM,Tennis," ATP 500 Halle, ATP 500 Queen's in WTA 250 Nottingham",Tenis,si-sportklub-5
15 Jun,4:00PM,Basketball,Bayern - Ulm,BBL,cro-sportklub-6
15 Jun,4:00PM,Basketball,Bayern - Ulm,BBL,rs-sportklub-6
15 Jun,4:00PM,Basketball,Bayern - Ulm,BBL,si-sportklub-6
16 Jun,9:30AM,Tennis," ATP 500 Halle, WTA 500 Berlin",Tenis,si-sportklub-6
16 Jun,10:00AM,Tennis," WTA 250 Nottingham, ATP 500 Halle, WTA 500 Berlin",Tenis,si-sportklub-6
16 Jun,11:00AM,Tennis," ATP 500 Halle, ATP 500 Queen's in WTA 250 Nottingham",Tenis,si-sportklub-6
14 Jun,10:00AM,Tennis,Felix Auger-Aliassime - Taylor Harry Fritz,ATP Stuttgart,pt-sport-tv-1
14 Jun,12:00PM,Tennis,Alexander Zverev - Ben Shelton,ATP Stuttgart,pt-sport-tv-1
14 Jun,3:50PM,Football,Spain U21 - Romania U21,Euro U21,pt-sport-tv-1
14 Jun,6:50PM,Football,Portugal U21 - Poland U21,Euro U21,pt-sport-tv-1
15 Jun,2:00AM,MMA,Edmen Shahbazyan - Andre Petroski,UFC Fight Night,pt-sport-tv-1
15 Jun,2:30AM,MMA,Alonzo Menifield - Oumar Sy,UFC Fight Night,pt-sport-tv-1
15 Jun,3:00AM,MMA,Cody Garbrandt - Raoni Barcelos,UFC Fight Night,pt-sport-tv-1
15 Jun,3:30AM,MMA,Mansur Abdul-Malik - Cody Brundage,UFC Fight Night,pt-sport-tv-1
15 Jun,4:00AM,MMA,Michael Chiesa - Court McGee,UFC Fight Night,pt-sport-tv-1
15 Jun,4:30AM,MMA,Rose Namajunas - Miranda Maverick,UFC Fight Night,pt-sport-tv-1
15 Jun,5:00AM,MMA,Kamaru Usman - Joaquin Buckley,UFC Fight Night,pt-sport-tv-1
15 Jun,12:20PM,Football,Mexico U20 - Denmark U20,Maurice Revello Tournament,pt-sport-tv-1
15 Jun,3:50PM,Football,England U21 - Slovenia U21,Euro U21,pt-sport-tv-1
15 Jun,6:50PM,Football,Czech Republic U21 - Germany U21,Euro U21,pt-sport-tv-1
15 Jun,9:50PM,Football,USA - Trinidad & Tobago,Gold Cup,pt-sport-tv-1
16 Jun,12:05AM,Football,Haiti - Saudi Arabia,Gold Cup,pt-sport-tv-1
16 Jun,2:50AM,Football,Costa Rica - Suriname,Gold Cup,pt-sport-tv-1
17 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,pt-sport-tv-1
17 Jun,3:50PM,Football,Georgia U21 - Portugal U21,Euro U21,pt-sport-tv-1
17 Jun,6:50PM,Football,Spain U21 - Italy U21,Euro U21,pt-sport-tv-1
14 Jun,7:55AM,Motorsport, Road To Le Mans 2025 - Corrida 2,Automobilismo,pt-sport-tv-2
14 Jun,11:00AM,Golf, Hulencourt Open - 3º. Dia - Ladies European Tour,Golfe Fem.,pt-sport-tv-2
14 Jun,3:50PM,Volleyball,Portugal W - Montenegro W,Golden League W,pt-sport-tv-2
14 Jun,6:50PM,Football,France U21 - Georgia U21,Euro U21,pt-sport-tv-2
15 Jun,2:05AM,Football,Mexico - Dominican Republic,Gold Cup,pt-sport-tv-2
15 Jun,11:00AM,Golf, Hulencourt Open - 4º. Dia - Ladies European Tour,Golfe Fem.,pt-sport-tv-2
15 Jun,1:50PM,Volleyball,Portugal - Israel,Golden League,pt-sport-tv-2
15 Jun,3:50PM,Volleyball,Hungary W - Portugal W,Golden League W,pt-sport-tv-2
15 Jun,6:50PM,Football,Netherlands U21 - Denmark U21,Euro U21,pt-sport-tv-2
16 Jun,1:00PM,Tennis, Londres - ATP World Tour 500,Ténis,pt-sport-tv-2
16 Jun,3:00PM,Tennis, Londres - ATP World Tour 500,Ténis,pt-sport-tv-2
16 Jun,5:00PM,Tennis, Londres - ATP World Tour 500,Ténis,pt-sport-tv-2
16 Jun,10:50PM,Football,Panama - Guadeloupe,Gold Cup,pt-sport-tv-2
17 Jun,1:50AM,Football,Jamaica - Guatemala,Gold Cup,pt-sport-tv-2
17 Jun,3:50PM,Football,France U21 - Poland U21,Euro U21,pt-sport-tv-2
17 Jun,6:50PM,Football,Romania U21 - Slovakia U21,Euro U21,pt-sport-tv-2
18 Jun,3:50PM,Football,Netherlands U21 - Ukraine U21,Euro U21,pt-sport-tv-2
18 Jun,6:50PM,Football,Slovenia U21 - Czech Republic U21,Euro U21,pt-sport-tv-2
14 Jun,1:00PM,Handball,Fuchse Berlin - Nantes,Champions League,pt-sport-tv-3
14 Jun,4:00PM,Handball,Barcelona - SC Magdeburg,Champions League,pt-sport-tv-3
14 Jun,6:50PM,Football,Slovakia U21 - Italy U21,Euro U21,pt-sport-tv-3
15 Jun,12:00AM,Ice Hockey,Edmonton Oilers - Florida Panthers,NHL,pt-sport-tv-3
15 Jun,8:30AM,Motorsport, Rali Da Polónia Super Especial 11 - ERC,Automobilismo,pt-sport-tv-3
15 Jun,12:50PM,Handball, Final4 - 3º E 4º Lugares - Liga dos Camp.,Andebol,pt-sport-tv-3
15 Jun,3:50PM,Handball, Final,Andebol,pt-sport-tv-3
16 Jun,4:00PM,Combat sports, Finais 4º Dia Fem. -63Kg / Masc. -81Kg - Camp. Mundo,Judo,pt-sport-tv-3
17 Jun,11:00AM,Tennis, Londres - ATP World Tour 500,Ténis,pt-sport-tv-3
17 Jun,1:00PM,Tennis, Londres - ATP World Tour 500,Ténis,pt-sport-tv-3
17 Jun,3:00PM,Tennis, Londres - ATP World Tour 500,Ténis,pt-sport-tv-3
17 Jun,5:00PM,Tennis, Londres - ATP World Tour 500,Ténis,pt-sport-tv-3
18 Jun,11:00AM,Tennis, Londres - ATP World Tour 500,Ténis,pt-sport-tv-3
18 Jun,1:00PM,Tennis, Londres - ATP World Tour 500,Ténis,pt-sport-tv-3
18 Jun,3:00PM,Tennis, Londres - ATP World Tour 500,Ténis,pt-sport-tv-3
18 Jun,5:00PM,Tennis, Londres - ATP World Tour 500,Ténis,pt-sport-tv-3
14 Jun,8:50AM,Motorsport, World SBK Emilia-Romagna - Tissot Superpole,Motociclismo,sport-tv-4
14 Jun,10:20AM,Motorsport, World SSP Emilia-Romagna - Corrida 1,Motociclismo,sport-tv-4
14 Jun,11:35AM,Motorsport, World SBK Emilia-Romagna - Corrida 1,Motociclismo,sport-tv-4
14 Jun,1:05PM,Motorsport, World SSP300 Emilia-Romagna - Corrida 1,Motociclismo,sport-tv-4
14 Jun,2:30PM,Tennis,Reilly Opelka - Zizou Bergs,ATP Hertogenbosch,sport-tv-4
14 Jun,4:30PM,Golf, US Open - Dia 2,Golfe,sport-tv-4
14 Jun,4:30PM,Golf, US Open - Dia 3,Golfe,sport-tv-4
15 Jun,8:45AM,Motorsport, World SBK Emilia-Romagna - Tissot Superpole Race,Motociclismo,sport-tv-4
15 Jun,10:20AM,Motorsport, World SSP Emilia-Romagna - Corrida 2,Motociclismo,sport-tv-4
15 Jun,11:35AM,Motorsport, World SBK Emilia-Romagna - Corrida 2,Motociclismo,sport-tv-4
15 Jun,1:05PM,Motorsport, World SSP300 Emilia-Romagna - Corrida 2,Motociclismo,sport-tv-4
15 Jun,2:00PM,Motorsport, Rali Da Polónia - Power Stage,ERC,sport-tv-4
15 Jun,3:50PM,Football,Finland U21 - Ukraine U21,Euro U21,sport-tv-4
15 Jun,4:30PM,Golf, US Open - Dia 3,Golfe,sport-tv-4
15 Jun,7:00PM,Motorsport, Ncs Race At Mexico City,Nascar Cup Series,sport-tv-4
17 Jun,4:00PM,Combat sports, Camp. Do Mundo - Finais - Dia 5 (Fem - 70Kg / Masc -90Kg),Judo,sport-tv-4
18 Jun,4:00PM,Combat sports, Camp. Do Mundo - Finais - Dia 6 (Fem - 78Kg / Masc -100Kg),Judo,sport-tv-4
14 Jun,1:30PM,Beach Soccer, 1/2 Final - EURO Winner S Cup,F. Praia,sport-tv-5
14 Jun,3:00PM,Beach Soccer, 1/2 Final - EURO Winner S Cup,F. Praia,sport-tv-5
14 Jun,4:30PM,Beach Soccer, 1/2 Final - EURO Winner S Cup,F. Praia,sport-tv-5
14 Jun,6:00PM,Beach Soccer, 1/2 Final - EURO Winner S Cup,F. Praia,sport-tv-5
15 Jun,12:00PM,Tennis, Estugarda - ATP World Tour 250,Ténis,sport-tv-5
15 Jun,4:30PM,Beach Soccer, Final Feminina - EURO Winner S Cup,F. Praia,sport-tv-5
15 Jun,6:00PM,Beach Soccer, Final Masculina - EURO Winner S Cup,F. Praia,sport-tv-5
17 Jun,4:00PM,Athletics," Paavo Nurmi Games, Finlândia - Cont. Tour Gold",Atletismo,sport-tv-5
14 Jun,9:30AM,Rugby League,NQ Cowboys - Redcliffe,National Rugby League,de-sport1-plus
14 Jun,1:55PM,Rugby League,Huddersfield - Wigan Warriors,Super League Rugby,de-sport1-plus
14 Jun,4:25PM,Rugby League,Leeds Rhinos - Warrington Wolves,Super League Rugby,de-sport1-plus
15 Jun,8:05AM,Aussie rules,West Coast Eagles - Carlton Blues,AFL,de-sport1-plus
15 Jun,6:30PM,Motorsport,Motorsport: NASCAR Cup Series,NASCAR Cup Series (Mexiko City): Nascar Cup Mexico City,de-sport1-plus
15 Jun,11:10PM,Baseball,Los Angeles Dodgers - San Francisco Giants,MLB,de-sport1-plus
18 Jun,10:00AM,Rugby League,Queensland - New South Wales,State of Origin,de-sport1-plus
18 Jun,8:05PM,Baseball,Seattle Mariners - Boston Red Sox,MLB,de-sport1-plus
19 Jun,4:35PM,Baseball,Cincinnati Reds - Minnesota Twins,MLB,de-sport1-plus
20 Jun,9:35AM,Aussie rules,Geelong Cats - Brisbane Lions,AFL,de-sport1-plus
20 Jun,6:15PM,Baseball,Chicago Cubs - Seattle Mariners,MLB,de-sport1-plus
21 Jun,1:15AM,Motorsport,Tourenwagen: Australia Supercars Championship,Darwin Triple Crown: 1. Rennen,de-sport1-plus
21 Jun,4:35AM,Motorsport,Tourenwagen: Australia Supercars Championship,Darwin Triple Crown: 2. Rennen,de-sport1-plus
21 Jun,6:10AM,Aussie rules,Port Adelaide Power - Sydney Swans,AFL,de-sport1-plus
21 Jun,9:35AM,Aussie rules,Collingwood Magpies - St Kilda Saints,AFL,de-sport1-plus
21 Jun,1:55PM,Rugby League,Warrington Wolves - Huddersfield,Super League Rugby,de-sport1-plus
21 Jun,6:05PM,Baseball,Minnesota Twins - Milwaukee Brewers,MLB,de-sport1-plus
14 Jun,11:35AM,Football,Sichuan Jiuniu - Shanghai Shenhua,Super League,sportbox-ru
14 Jun,12:00PM,Football,Lokomotiv Moskva vs Dinamo Moskva,Women's Football Championship,sportbox-ru
14 Jun,2:30PM,Football,Zenit vs Rostov,Women's Football Championship,sportbox-ru
14 Jun,5:00PM,Football,Krasnodar vs CSKA Moskva,Women's Football Championship,sportbox-ru
14 Jun,9:40AM,Sailing / Boating,RBL Ruder-Bundesliga 2025 | 2. Renntag Live aus Mülheim Ruhr,RBL Ruder-Bundesliga !,sportdeutschland-tv
14 Jun,9:47AM,Shooting,Finale Luftgewehr Mixed Team - Weltcup München,Sportschießen,sportdeutschland-tv
14 Jun,12:15PM,Combat sports,BL Frauen - 4. Kampftag - KGJMV vs Judoclub Leipzig,https://judoteam-mv.de/kgj-mv/,sportdeutschland-tv
14 Jun,12:17PM,Shooting,Finale Luftpistole Mixed Team - Weltcup München,Sportschießen,sportdeutschland-tv
14 Jun,12:45PM,Combat sports,Judo-Bundesliga: Doppelheimkampftag mit  JG Sachsenwald und Hamburger JT 2,Judo,sportdeutschland-tv
14 Jun,1:40PM,Am. Football,Lubeck Cougars - Hamburg Pioneers,GFL 2,sportdeutschland-tv
14 Jun,1:40PM,Am. Football,Regensburg Phoenix - Fursty Razorbacks,GFL 2,sportdeutschland-tv
14 Jun,1:40PM,Am. Football,Montabaur Fighting - Wiesbaden Phantoms,GFL 2,sportdeutschland-tv
14 Jun,1:45PM,Am. Football,Paderborn Dolphins - Potsdam Royals,SharkWater GFL,sportdeutschland-tv
14 Jun,1:45PM,Am. Football,Munich Cowboys - Allgau Comets,SharkWater GFL,sportdeutschland-tv
14 Jun,1:45PM,Am. Football,Schwabisch Unicorns - Pforzheim Wilddogs,SharkWater GFL,sportdeutschland-tv
14 Jun,1:45PM,Am. Football,Hildesheim Invaders - Kiel Hurricanes,SharkWater GFL,sportdeutschland-tv
14 Jun,1:45PM,Am. Football,New Yorker Lions - Dresden Monarchs,SharkWater GFL,sportdeutschland-tv
14 Jun,2:40PM,Am. Football,Giessen Golden Dragons - Albershausen Crusaders,GFL 2,sportdeutschland-tv
14 Jun,3:40PM,Am. Football,Rostock Griffins - Elmshorn Fighting Pirates,GFL 2,sportdeutschland-tv
14 Jun,11:45PM,Ice Hockey,Edmonton Oilers - Florida Panthers,NHL,sportdeutschland-tv
15 Jun,7:00AM,Triathlon,23. Schloss-Triathlon Moritzburg | Sonntag | Olympische- & Jedermann-Distanz,Marathon,sportdeutschland-tv
15 Jun,12:45PM,Am. Football,Dusseldorf Panther - Berlin Rebels,SharkWater GFL,sportdeutschland-tv
15 Jun,12:45PM,Am. Football,Ravensburg Razorbacks - Saarland Hurricanes,SharkWater GFL,sportdeutschland-tv
15 Jun,3:45PM,Athletics,Wanda Diamond League 2025 - Stockholm,Leichtathletik,sportdeutschland-tv
14 Jun,1:45PM,Football,England U19 - Norway U19,Euro U19,sportdigital
14 Jun,4:45PM,Football,Germany U19 - Netherlands U19,Euro U19,sportdigital
15 Jun,2:00AM,Football,Mexico - Dominican Republic,Gold Cup,sportdigital
15 Jun,2:50PM,Football,Portugal U19 W - Spain U19 W,Euro U19 Women,sportdigital
15 Jun,4:55PM,Football,France U19 W - Sweden U19 W,Euro U19 Women,sportdigital
15 Jun,9:55PM,Football,USA - Trinidad & Tobago,Gold Cup,sportdigital
16 Jun,12:10AM,Football,Haiti - Saudi Arabia,Gold Cup,sportdigital
16 Jun,2:55AM,Football,Costa Rica - Suriname,Gold Cup,sportdigital
16 Jun,2:50PM,Football,Denmark U19 - Montenegro U19,Euro U19,sportdigital
16 Jun,5:50PM,Football,Romania U19 - Spain U19,Euro U19,sportdigital
16 Jun,10:55PM,Football,Panama - Guadeloupe,Gold Cup,sportdigital
17 Jun,1:55AM,Football,Jamaica - Guatemala,Gold Cup,sportdigital
17 Jun,1:50PM,Football,Norway U19 - Netherlands U19,Euro U19,sportdigital
17 Jun,4:45PM,Football,Germany U19 - England U19,Euro U19,sportdigital
18 Jun,12:05AM,Football,Curacao - El Salvador,Gold Cup,sportdigital
18 Jun,2:25AM,Football,Canada - Honduras,Gold Cup,sportdigital
18 Jun,2:50PM,Football,Netherlands U19 W - Spain U19 W,Euro U19 Women,sportdigital
18 Jun,4:55PM,Football,Sweden U19 W - Italy U19 W,Euro U19 Women,sportdigital
18 Jun,10:55PM,Football,Costa Rica - Dominican Republic,Gold Cup,sportdigital
19 Jun,1:55AM,Football,Suriname - Mexico,Gold Cup,sportdigital
14 Jun,5:00PM,Basketball,Minnesota Lynx W - Los Angeles Sparks W,WNBA,sportkanalen
15 Jun,8:30AM,Motorsport,Rally Poland,Rally-EM,sportkanalen
15 Jun,12:45PM,Squash,Swedish Padel Tour,Padel,sportkanalen
17 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,sportkanalen
14 Jun,7:00PM,Basketball,Indiana Fever W - New York Liberty W,WNBA,sportsnet-360
14 Jun,11:00PM,MMA,Philip Rowe - Ange Loosa,UFC Fight Night,sportsnet-360
14 Jun,11:30PM,MMA,Malcolm Wellmaker - Kris Moutinho,UFC Fight Night,sportsnet-360
15 Jun,12:00AM,MMA,Vanessa Demopoulos - Jamey-Lyn Horth,UFC Fight Night,sportsnet-360
15 Jun,12:30AM,MMA,Ricky Simon - Charles Jourdain,UFC Fight Night,sportsnet-360
15 Jun,1:00AM,MMA,Cody Durden - Jose Ochoa,UFC Fight Night,sportsnet-360
15 Jun,1:30AM,MMA,Paul Craig - Rodolfo Bellato,UFC Fight Night,sportsnet-360
15 Jun,2:00AM,MMA,Edmen Shahbazyan - Andre Petroski,UFC Fight Night,sportsnet-360
15 Jun,2:30AM,MMA,Alonzo Menifield - Oumar Sy,UFC Fight Night,sportsnet-360
15 Jun,3:00AM,MMA,Cody Garbrandt - Raoni Barcelos,UFC Fight Night,sportsnet-360
15 Jun,3:30AM,MMA,Mansur Abdul-Malik - Cody Brundage,UFC Fight Night,sportsnet-360
15 Jun,4:00AM,MMA,Michael Chiesa - Court McGee,UFC Fight Night,sportsnet-360
15 Jun,4:30AM,MMA,Rose Namajunas - Miranda Maverick,UFC Fight Night,sportsnet-360
15 Jun,5:00AM,MMA,Kamaru Usman - Joaquin Buckley,UFC Fight Night,sportsnet-360
15 Jun,8:00PM,Baseball,Seattle Mariners - Cleveland Guardians,MLB,sportsnet-360
16 Jun,11:30PM,Baseball,Tampa Bay Rays - Baltimore Orioles,MLB,sportsnet-360
17 Jun,2:30AM,Baseball,Los Angeles Dodgers - San Diego Padres,MLB,sportsnet-360
17 Jun,11:00PM,Basketball,Indiana Fever W - Connecticut Sun W,WNBA,sportsnet-360
20 Jun,12:00AM,WWE,TNA iMPACT!,Matches and storylines feature superstars battling for supremacy and championship gold within the ring,sportsnet-360
20 Jun,11:00PM,Baseball,New York Yankees - Baltimore Orioles,MLB,sportsnet-360
14 Jun,5:00PM,Baseball,Detroit Tigers - Cincinnati Reds,MLB,sportsnet-east
15 Jun,12:00AM,Ice Hockey,Edmonton Oilers - Florida Panthers,NHL,sportsnet-east
15 Jun,5:30PM,Baseball,Philadelphia Phillies - Toronto Blue Jays,MLB,sportsnet-east
15 Jun,8:30PM,Baseball,Los Angeles Dodgers - San Francisco Giants,MLB,sportsnet-east
17 Jun,12:30AM,Basketball,Oklahoma City Thunder - Indiana Pacers,NBA,sportsnet-east
18 Jun,12:00AM,Ice Hockey,Florida Panthers - Edmonton Oilers,NHL,sportsnet-east
18 Jun,11:00PM,Baseball,Toronto Blue Jays - Arizona Diamondbacks,MLB,sportsnet-east
19 Jun,3:00AM,Baseball,Los Angeles Dodgers - San Diego Padres,MLB,sportsnet-east
19 Jun,7:00PM,Baseball,Toronto Blue Jays - Arizona Diamondbacks,MLB,sportsnet-east
19 Jun,11:30PM,Baseball,Tampa Bay Rays - Baltimore Orioles,MLB,sportsnet-east
